Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
413,daily-dialogue-1254-triplet-5,0,What does 'attending someone's party' cause?,fake_sent1,What does 'attending someone's party' cause?,gen,glad,keep our shoes on indoors,parents gone out entering a house attending someone's party,invited a lot of friends,0
245,daily-dialogue-1164-triplet-10,0,When does 'loot' happen?,fake_sent1,When does 'loot' happen?,gen,blackouts,looting,looters get caught,night,3
1655,daily-dialogue-0394-triplet-2,0,What prerequisite does 'have a pet' have?,fake_sent1,What prerequisite does 'have a pet' have?,gen,passed all of my exams,responsible for feeding and cleaning,I can have one,do it all by myself,1
4225,mutual-0231-triplet-3,0,What is 'money' used for?,fake_sent1,What is 'money' used for?,gen,money,pay,for,tickets,3
128,daily-dialogue-1066-triplet-6,0,What is implied by 'make a lot of money'?,fake_sent1,What is implied by 'make a lot of money'?,gen,too commercial,Great,Oscars are only awarded to movies that make a lot of money,all-time greats,0
1733,daily-dialogue-0471-triplet-1,0,What is implied by 'bag is so expensive'?,fake_sent1,What is implied by 'bag is so expensive'?,gen,rich boyfriend,one-tenth of the original price,No kidding,risky,0
1219,daily-dialogue-0028-triplet-1,0,What is 'coffee' distinct from?,fake_sent1,What is 'coffee' distinct from?,gen,red wine,white wine,coffee,wine,0
1899,dream-0036-triplet-3,0,What does 'typing that report' cause?,fake_sent1,What does 'typing that report' cause?,gen,spent three hours on it,left the office,a long report,worked late,3
1619,daily-dialogue-0273-triplet-1,0,What is an antonym of 'married'?,fake_sent1,What is an antonym of 'married'?,gen,single,very rich,married,didn ’ t marry a rich man,0
3859,dream-0457-triplet-3,0,What property does 'mountain village' have?,fake_sent1,What property does 'mountain village' have?,gen,rewarding,happy,choose,little cooler than those in the plains,3
4002,dream-0496-triplet-6,0,What property does 'Mrs. Wong' have?,fake_sent1,What property does 'Mrs. Wong' have?,gen,haven't seen you around the building,Most unlike me,alright,face is very pale,3
2765,dream-0128-triplet-5,0,What happens after 'writing an article'?,fake_sent1,What happens after 'writing an article'?,gen,going to a concert,finished it,nothing important,writing an article,0
1314,daily-dialogue-0072-triplet-3,0,What property does 'old habit' have?,fake_sent1,What property does 'old habit' have?,gen,smoking,hard to give up,feeling better,coughed,1
2049,mutual-0001-triplet-5,0,What does 'goods are always dependable' cause?,fake_sent1,What does 'goods are always dependable' cause?,gen,quality is guaranteed,fortune,goods are always dependable,learn how to play the piano,0
3935,dream-0488-triplet-7,0,Where is 'family hotel' located?,fake_sent1,Where is 'family hotel' located?,gen,next to the bank,modern,opposite to a supermarket,looking for a hotel,2
3909,dream-0480-triplet-1,0,What does 'there's a problem with it.' cause?,fake_sent1,What does 'there's a problem with it.' cause?,gen,I see your bill,take the call off,see your bill,don't know anybody,0
3994,dream-0495-triplet-21,0,What prerequisite does 'build a house' have?,fake_sent1,What prerequisite does 'build a house' have?,gen,get married,shares of industrial companies,three or four years,write to the Local Authority and inquire,3
1078,mutual-0288-triplet-1,0,What is implied by 'my mom thinks that we should name the baby after her'?,fake_sent1,What is implied by 'my mom thinks that we should name the baby after her'?,gen,name the baby after her,did n't like the idea much,mom is a little too selfish,betty betson sounds like a name i 'd want to have,2
733,dream-0288-triplet-7,0,What is 'vacation' obstructed by?,fake_sent1,What is 'vacation' obstructed by?,gen,make anyone ill,what caused it,stay in the hotel,feeling ill,3
3376,dream-0440-triplet-4,0,What desire is caused by 'too expensive'?,fake_sent1,What desire is caused by 'too expensive'?,gen,have a really good party,have a surprise party,great.,ask Carrie to make a cake,3
2287,mutual-1018-triplet-4,0,What does 'i was worried i 'd have to spend it alone' cause?,fake_sent1,What does 'i was worried i 'd have to spend it alone' cause?,gen,spend it alone,having thanksgiving dinner,thanks again for the invitation,a lot of work,2
2496,mutual-1184-triplet-2,0,What is 'read each chapter in the book before class' a manner of?,fake_sent1,What is 'read each chapter in the book before class' a manner of?,gen,prepare for class,comeing prepared class,read each chapter in the book,do better,1
1609,daily-dialogue-0180-triplet-3,0,Where is 'hole' located?,fake_sent1,Where is 'hole' located?,gen,design is different,skirt,sorry,hole,1
27,daily-dialogue-1011-triplet-5,0,When does 'sleepy' happen?,fake_sent1,When does 'sleepy' happen?,gen,morning,sleep,night,last night,0
1699,daily-dialogue-0430-triplet-2,0,What is 'Diana in' the social norm for?,fake_sent1,What is 'Diana in' the social norm for?,gen,she gets the message,in,ask her to call John Smith,take a message,3
1294,daily-dialogue-0068-triplet-6,0,What prerequisite does 'sleep' have?,fake_sent1,What prerequisite does 'sleep' have?,gen,turn it on and off,cold,can't change it,warmer,3
3970,dream-0493-triplet-11,0,What is 'salary you are expecting'?,fake_sent1,What is 'salary you are expecting'?,gen,Good morning,"2,013 a month",qualifications for the job are excellent,graduated from Peterson Secretary School,1
1178,daily-dialogue-0011-triplet-6,0,What is 'Acknowledgments' used for?,fake_sent1,What is 'Acknowledgments' used for?,gen,make acknowledgments,leave a good impression on others,opportunity of the interview,show their good attainment,1
1002,dream-0607-triplet-5,0,What desire is caused by 'one month to go before the exam'?,fake_sent1,What desire is caused by 'one month to go before the exam'?,gen,do well in final exam,don't need to spend much time on other subjects,Don't worry,final exams,2
1569,daily-dialogue-0164-triplet-6,0,What is 'prepare for it' a manner of?,fake_sent1,What is 'prepare for it' a manner of?,gen,prepare,expensive suit,dressing leather shoes,white shirt,2
1653,daily-dialogue-0353-triplet-2,0,What is 'feel sick' the social norm for?,fake_sent1,What is 'feel sick' the social norm for?,gen,serious,feel sick and coughed,can't be in,see a doctor,3
3094,dream-0339-triplet-4,0,What is 'get a raise' obstructed by?,fake_sent1,What is 'get a raise' obstructed by?,gen,get a raise,get noticed,changes being made,stay here,3
2031,dream-0069-triplet-1,0,What does 'rain' cause?,fake_sent1,What does 'rain' cause?,gen,cool off,Have you been waiting long,missed the has?,so hot and dry,0
1527,daily-dialogue-0150-triplet-1,0,What is 'pockets' used for?,fake_sent1,What is 'pockets' used for?,gen,side pockets,necessities,capris,slimming,1
3259,dream-0379-triplet-3,0,What happens after 'walking for hours'?,fake_sent1,What happens after 'walking for hours'?,gen,sit down,when you grow up,get the car,beautiful,0
1452,daily-dialogue-0125-triplet-4,0,What is implied by 'already had 3 plates'?,fake_sent1,What is implied by 'already had 3 plates'?,gen,really like fruit,like fruit,squid balls,fruit,1
4164,dream-0700-triplet-3,0,What does 'keep playing the songs that you enjoy' cause?,fake_sent1,What does 'keep playing the songs that you enjoy' cause?,gen,hands are too cold to play well,you like so much,will be a great piano player,"played it well, but try to play the second part a little faster",2
2623,dream-0094-triplet-1,0,What is 'buy a blue jacket' obstructed by?,fake_sent1,What is 'buy a blue jacket' obstructed by?,gen,a blue jacket,any blue jackets,a bit expensive,like it,2
716,dream-0274-triplet-7,0,What is 'What color is it' used for?,fake_sent1,What is 'What color is it' used for?,gen,find it,return the lost item when found,one foot long and seven inches tall,leave,0
2740,dream-0121-triplet-4,0,What is 'help you' obstructed by?,fake_sent1,What is 'help you' obstructed by?,gen,hasn't been home yet,asking a lot of questions,reading,calling her boyfriend,2
1725,daily-dialogue-0465-triplet-1,0,What is 'start my car' obstructed by?,fake_sent1,What is 'start my car' obstructed by?,gen,cold,gets to 20 below,leave the car in the parking lot,antifreeze,0
1434,daily-dialogue-0119-triplet-2,0,What is 'steak' a manner of?,fake_sent1,What is 'steak' a manner of?,gen,medium,steak,drink,ready to order,0
1257,daily-dialogue-0047-triplet-6,0,What is 'pet rock'?,fake_sent1,What is 'pet rock'?,gen,pets,pet,Well,monster,0
51,daily-dialogue-1016-triplet-5,0,What is 'boarding pass' used for?,fake_sent1,What is 'boarding pass' used for?,gen,board the plane,Calm down,can't let you pass,left it in my hotel room,0
3820,dream-0885-triplet-1,0,What happens after 'pretending he's from the electricity board'?,fake_sent1,What happens after 'pretending he's from the electricity board'?,gen,let anyone like that in,followed her home,calling at people's homes,pretending he's from the electricity board,2
3834,dream-0452-triplet-2,0,What does 'arrange some place for me to stay.' cause?,fake_sent1,What does 'arrange some place for me to stay.' cause?,gen,more expensive than other small cities,arrange some place for me to stay,t,ask someone to arrange it,3
2563,daily-dialogue-3516-triplet-1,0,Where is 'camera' located?,fake_sent1,Where is 'camera' located?,gen,funny,pocket,on the backs,anywhere,1
2069,mutual-0008-triplet-1,0,What does 'totally unnecessary' cause?,fake_sent1,What does 'totally unnecessary' cause?,gen,want to work while in college,working is totally unnecessary,no,think totally differently,2
4062,dream-0505-triplet-2,0,Where is 'bear and some monkeys' located?,fake_sent1,Where is 'bear and some monkeys' located?,gen,wild part of the national forest,I go a lot,invite him to go along,riding,0
2154,mutual-0039-triplet-2,0,Which goal motivates the act/action 'going out to buy a dress'?,fake_sent1,Which goal motivates the act/action 'going out to buy a dress'?,gen,it is on the sofa,graduation party,moved it,i left it on the table,1
2645,dream-0105-triplet-2,0,What is 'a folk concert' obstructed by?,fake_sent1,What is 'a folk concert' obstructed by?,gen,don't like folk music,been,No.,too heavy,0
3284,dream-0389-triplet-4,0,What does 'cutting down your branches' cause?,fake_sent1,What does 'cutting down your branches' cause?,gen,cutting down your branches,Stop shaking the ladder,Don't expect an invitation to our next barbecue or book club,ghbor: Okay.,2
1020,mutual-0258-triplet-5,0,What happens after 'left a souvenir shop'?,fake_sent1,What happens after 'left a souvenir shop'?,gen,got a call from the local police station,passport stolen,bag was fastened,report passport theft,1
1470,daily-dialogue-0136-triplet-5,0,What is implied by 'same bus can go back to where they started'?,fake_sent1,What is implied by 'same bus can go back to where they started'?,gen,They are on the wrong bus,sign,we're on our way to Altadena,we know which bus to catch to get back where we started,3
3671,dream-0854-triplet-3,0,What does 'The people in my office are very nice' cause?,fake_sent1,What does 'The people in my office are very nice' cause?,gen,I like the job I have now,I do,pay is better,let them know my choice,0
3592,dream-0835-triplet-2,0,What subevent does 'planting cabbage' have?,fake_sent1,What subevent does 'planting cabbage' have?,gen,sow the seed,keep the box in the shade,Like me,blood and bones,0
1671,daily-dialogue-0398-triplet-5,0,What does 'do not want to look up the dictionary' cause?,fake_sent1,What does 'do not want to look up the dictionary' cause?,gen,do not want to look up the dictionary,go and read it,say this word,tell me what it means,3
3234,dream-0373-triplet-5,0,Which goal motivates the act/action 'meet them there'?,fake_sent1,Which goal motivates the act/action 'meet them there'?,gen,the factory,prefer to see where our products are made,meet them,they prefer to see where our products are made,3
2598,dream-0080-triplet-11,0,What is 'Internet' used for?,fake_sent1,What is 'Internet' used for?,gen,send e-mails,use the Internet,personal computer,computer,0
2367,mutual-1078-triplet-3,0,What does 'misses her family and friends back in india' cause?,fake_sent1,What does 'misses her family and friends back in india' cause?,gen,misses her family and friends,homesick,she does n't want to leave us,very difficult,1
3030,dream-0316-triplet-1,0,What desire is caused by 'burned my finger'?,fake_sent1,What desire is caused by 'burned my finger'?,gen,starving,burned my finger,get some ice,eat,2
3642,dream-0846-triplet-1,0,What is 'do some work' obstructed by?,fake_sent1,What is 'do some work' obstructed by?,gen,go to sleep,difficult to keep boys quiet,children are making a lot of noise,they never listen to me,2
